Linha,876
Tabela,001
num,ponto,horario
190069,BAIRRO SAVOIA,05:35
101168,PCA.TIRADENTES/RETIRO DOS PAD.,06:08
190917,BAIRRO RETIRO DOS PADRES,06:41
190069,BAIRRO SAVOIA,06:48
101004,PRACA TIRADENTES,07:30
190069,BAIRRO SAVOIA,08:10
101004,PRACA TIRADENTES,08:57
190069,BAIRRO SAVOIA,09:38
101168,PCA.TIRADENTES/RETIRO DOS PAD.,10:15
190917,BAIRRO RETIRO DOS PADRES,10:52
190069,BAIRRO SAVOIA,10:55
101004,PRACA TIRADENTES,11:33
190069,BAIRRO SAVOIA,12:13
101004,PRACA TIRADENTES,12:52
190069,BAIRRO SAVOIA,13:33
101168,PCA.TIRADENTES/RETIRO DOS PAD.,14:13
190917,BAIRRO RETIRO DOS PADRES,14:49
190069,BAIRRO SAVOIA,14:53
101004,PRACA TIRADENTES,15:32
190069,BAIRRO SAVOIA,16:10
101004,PRACA TIRADENTES,16:50
190069,BAIRRO SAVOIA,17:42
101168,PCA.TIRADENTES/RETIRO DOS PAD.,18:26
190917,BAIRRO RETIRO DOS PADRES,19:20
190069,BAIRRO SAVOIA,19:23
