Linha,506
Tabela,013
num,ponto,horario
109038,TUBO OSTERNACK,06:58
109112,TERMINAL SITIO CERCADO,07:11
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,07:54
109114,TERM.S.CERCADO(SENT.OSTERNACK),08:33
109038,TUBO OSTERNACK,08:43
109112,TERMINAL SITIO CERCADO,08:55
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,09:33
109114,TERM.S.CERCADO(SENT.OSTERNACK),10:11
109038,TUBO OSTERNACK,10:22
109112,TERMINAL SITIO CERCADO,10:34
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,11:12
109114,TERM.S.CERCADO(SENT.OSTERNACK),11:50
109038,TUBO OSTERNACK,12:02
109112,TERMINAL SITIO CERCADO,12:14
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,12:52
109114,TERM.S.CERCADO(SENT.OSTERNACK),13:30
109038,TUBO OSTERNACK,13:42
109112,TERMINAL SITIO CERCADO,13:54
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,14:32
109114,TERM.S.CERCADO(SENT.OSTERNACK),15:10
109038,TUBO OSTERNACK,15:22
109112,TERMINAL SITIO CERCADO,15:34
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,16:18
109114,TERM.S.CERCADO(SENT.OSTERNACK),16:57
109038,TUBO OSTERNACK,17:09
109112,TERMINAL SITIO CERCADO,17:23
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,18:04
109114,TERM.S.CERCADO(SENT.OSTERNACK),18:47
109038,TUBO OSTERNACK,18:58
109112,TERMINAL SITIO CERCADO,19:10
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,19:48
109114,TERM.S.CERCADO(SENT.OSTERNACK),20:28
109038,TUBO OSTERNACK,20:37
109112,TERMINAL SITIO CERCADO,20:47
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,21:26
109114,TERM.S.CERCADO(SENT.OSTERNACK),22:05
109038,TUBO OSTERNACK,22:17
109112,TERMINAL SITIO CERCADO,22:27
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,23:05
109114,TERM.S.CERCADO(SENT.OSTERNACK),23:43
