Linha,022
Tabela,034
num,ponto,horario
109119,TERMINAL CAPAO DA IMBUIA,06:12
109108,TERMINAL HAUER,06:28
109095,TERMINAL CAPAO RASO,06:42
109091,TERMINAL PORTAO,06:49
109125,TERMINAL CAMPINA DO SIQUEIRA,07:09
109086,TERMINAL CABRAL,07:36
109119,TERMINAL CAPAO DA IMBUIA,08:00
109108,TERMINAL HAUER,08:18
109095,TERMINAL CAPAO RASO,08:36
109091,TERMINAL PORTAO,08:43
109125,TERMINAL CAMPINA DO SIQUEIRA,09:05
109086,TERMINAL CABRAL,09:32
109119,TERMINAL CAPAO DA IMBUIA,09:55
109108,TERMINAL HAUER,10:15
109095,TERMINAL CAPAO RASO,10:32
109091,TERMINAL PORTAO,10:39
109125,TERMINAL CAMPINA DO SIQUEIRA,11:00
109086,TERMINAL CABRAL,11:30
109119,TERMINAL CAPAO DA IMBUIA,11:54
109108,TERMINAL HAUER,12:14
109095,TERMINAL CAPAO RASO,12:31
109091,TERMINAL PORTAO,12:38
109125,TERMINAL CAMPINA DO SIQUEIRA,12:58
109086,TERMINAL CABRAL,13:28
109119,TERMINAL CAPAO DA IMBUIA,13:52
109108,TERMINAL HAUER,14:12
109095,TERMINAL CAPAO RASO,14:29
109091,TERMINAL PORTAO,14:36
109125,TERMINAL CAMPINA DO SIQUEIRA,14:56
109086,TERMINAL CABRAL,15:26
109119,TERMINAL CAPAO DA IMBUIA,15:50
109108,TERMINAL HAUER,16:10
109095,TERMINAL CAPAO RASO,16:27
109091,TERMINAL PORTAO,16:34
109125,TERMINAL CAMPINA DO SIQUEIRA,16:58
109086,TERMINAL CABRAL,17:30
109119,TERMINAL CAPAO DA IMBUIA,18:03
109108,TERMINAL HAUER,18:22
109095,TERMINAL CAPAO RASO,18:48
109091,TERMINAL PORTAO,18:55
109125,TERMINAL CAMPINA DO SIQUEIRA,19:17
109086,TERMINAL CABRAL,19:45
